time,event,value
355033,hmd_pitch,4.2751
356031,hmd_pitch,1.316049
357031,hmd_pitch,0.7862602
358030,hmd_pitch,1.952701
359030,hmd_pitch,3.400264
360030,hmd_pitch,4.394963
361029,hmd_pitch,4.811216
361942,starting_story,11;negative
362029,hmd_pitch,7.143247
363029,hmd_pitch,7.636996
364028,hmd_pitch,7.794368
365040,hmd_pitch,8.743093
366038,hmd_pitch,8.711801
366527,starting_story,3;neutral
367038,hmd_pitch,8.712464
368040,hmd_pitch,9.172312
369038,hmd_pitch,9.055079
370036,hmd_pitch,9.134824
371036,hmd_pitch,9.510763
372036,hmd_pitch,9.13507
373036,hmd_pitch,9.075543
374035,hmd_pitch,9.419622
375035,hmd_pitch,9.443387
376034,hmd_pitch,9.412109
377029,hmd_pitch,9.297198
378034,hmd_pitch,9.398333
379034,hmd_pitch,9.486981
380032,hmd_pitch,9.392487
381032,hmd_pitch,9.526767
382032,hmd_pitch,9.536921
383030,hmd_pitch,9.60156
384032,hmd_pitch,9.133704
385030,hmd_pitch,8.743044
386028,hmd_pitch,8.777821
387029,hmd_pitch,8.993036
388029,hmd_pitch,8.970134
389027,hmd_pitch,10.32954
390028,hmd_pitch,10.34477
391027,hmd_pitch,7.136735
392026,hmd_pitch,358.6155
393026,hmd_pitch,1.08132
394027,hmd_pitch,2.386573
395025,hmd_pitch,4.461769
396025,hmd_pitch,5.94318
397025,hmd_pitch,6.276918
398025,hmd_pitch,5.908726
399026,hmd_pitch,7.26965
399744,starting_story,6;neutral
400023,hmd_pitch,9.433387
401034,hmd_pitch,10.44194
402035,hmd_pitch,10.95574
403034,hmd_pitch,11.26141
404032,hmd_pitch,11.64296
405031,hmd_pitch,11.35839
405176,button_pressed,right;next
405998,button_pressed,right;next
405999,repeat_lesson,False
405999,starting_story,7;negative
406035,hmd_pitch,11.9212
407032,hmd_pitch,10.91827
408030,hmd_pitch,359.1217
409029,hmd_pitch,0.8387936
410030,hmd_pitch,1.545874
411028,hmd_pitch,2.396293
412024,hmd_pitch,2.724854
413052,hmd_pitch,3.204284
414050,hmd_pitch,3.428618
415051,hmd_pitch,3.868366
416050,hmd_pitch,2.660394
417050,hmd_pitch,1.790025
418048,hmd_pitch,3.212329
419049,hmd_pitch,3.611624
420047,hmd_pitch,3.965304
421047,hmd_pitch,3.302709
422047,hmd_pitch,3.465821
423046,hmd_pitch,3.957107
424040,hmd_pitch,4.487984
425047,hmd_pitch,3.847797
426046,hmd_pitch,4.028972
427044,hmd_pitch,3.957609
428044,hmd_pitch,3.568475
428522,starting_story,10;neutral
429044,hmd_pitch,4.812051
430043,hmd_pitch,5.312073
431042,hmd_pitch,5.367239
432042,hmd_pitch,6.233915
433040,hmd_pitch,5.974342
434040,hmd_pitch,6.130147
435040,hmd_pitch,6.22606
436053,hmd_pitch,6.229633
437051,hmd_pitch,6.722784
438052,hmd_pitch,10.35758
439051,hmd_pitch,20.57535
440050,hmd_pitch,16.66827
441050,hmd_pitch,12.53211
442050,hmd_pitch,8.346142
443048,hmd_pitch,10.68946
444046,hmd_pitch,15.68768
445047,hmd_pitch,14.88016
446048,hmd_pitch,17.84043
447046,hmd_pitch,17.80713
448046,hmd_pitch,16.53053
449045,hmd_pitch,15.16273
450046,hmd_pitch,33.68894
451045,hmd_pitch,29.86826
452045,hmd_pitch,26.61024
453044,hmd_pitch,28.50745
454043,hmd_pitch,28.35468
455042,hmd_pitch,31.01127
456042,hmd_pitch,30.30462
457043,hmd_pitch,29.03222
458042,hmd_pitch,30.41072
459042,hmd_pitch,31.35524
460041,hmd_pitch,27.54492
461041,hmd_pitch,24.18256
462039,hmd_pitch,11.69634
463040,hmd_pitch,7.570192
464038,hmd_pitch,31.0559
465038,hmd_pitch,72.74565
466038,hmd_pitch,77.7279
467037,hmd_pitch,20.3359
468036,hmd_pitch,5.499705
469037,hmd_pitch,357.8098
470035,hmd_pitch,357.7473
471030,hmd_pitch,357.7214
472034,hmd_pitch,357.6978
473042,hmd_pitch,357.7118
474046,hmd_pitch,357.7054
475045,hmd_pitch,357.7035
476046,hmd_pitch,357.6744
477044,hmd_pitch,357.6704
478044,hmd_pitch,357.6637
479043,hmd_pitch,357.6746
480043,hmd_pitch,357.6777
481043,hmd_pitch,357.6718
482044,hmd_pitch,357.6817
483036,hmd_pitch,357.6794
484041,hmd_pitch,357.6851
485041,hmd_pitch,357.6612
486040,hmd_pitch,357.6523
487038,hmd_pitch,357.6608
488039,hmd_pitch,357.6533
489039,hmd_pitch,357.6664
490038,hmd_pitch,357.6581
491038,hmd_pitch,357.6534
492038,hmd_pitch,357.6671
493037,hmd_pitch,357.6655
494036,hmd_pitch,357.6415
495047,hmd_pitch,357.6483
496047,hmd_pitch,357.648
497046,hmd_pitch,357.6496
498045,hmd_pitch,357.6394
499045,hmd_pitch,357.6618
500045,hmd_pitch,357.6631
501045,hmd_pitch,357.6593
502044,hmd_pitch,357.6312
503043,hmd_pitch,357.6374
504044,hmd_pitch,357.6206
505043,hmd_pitch,357.6353
506042,hmd_pitch,357.641
507040,hmd_pitch,357.6393
508042,hmd_pitch,357.6611
509041,hmd_pitch,357.6574
510040,hmd_pitch,357.6512
511040,hmd_pitch,357.6262
512039,hmd_pitch,357.6418
513039,hmd_pitch,357.6252
514038,hmd_pitch,357.6263
515038,hmd_pitch,357.6284
516037,hmd_pitch,357.6353
517038,hmd_pitch,357.6314
518031,hmd_pitch,357.6339
519037,hmd_pitch,357.6349
520035,hmd_pitch,357.6165
521035,hmd_pitch,357.6209
522035,hmd_pitch,357.6191
523034,hmd_pitch,357.6217
524034,hmd_pitch,357.6355
525034,hmd_pitch,357.6236
526034,hmd_pitch,357.6459
527032,hmd_pitch,357.6238
528032,hmd_pitch,357.6118
529031,hmd_pitch,357.6161
530043,hmd_pitch,357.6095
531042,hmd_pitch,357.6029
532043,hmd_pitch,357.6289
533039,hmd_pitch,357.6326
534041,hmd_pitch,357.6367
535041,hmd_pitch,357.6327
536040,hmd_pitch,357.6281
537040,hmd_pitch,357.6176
538038,hmd_pitch,357.6107
539039,hmd_pitch,357.6163
540038,hmd_pitch,357.6197
541038,hmd_pitch,357.6258
542043,hmd_pitch,357.615
543048,hmd_pitch,357.5996
544047,hmd_pitch,357.6249
545048,hmd_pitch,357.6154
546048,hmd_pitch,357.6071
547046,hmd_pitch,357.6004
548045,hmd_pitch,357.5996
549045,hmd_pitch,357.5995
550045,hmd_pitch,357.6222
551044,hmd_pitch,357.5141
552044,hmd_pitch,357.502
553043,hmd_pitch,357.4907
