time,event,value
272306,hmd_pitch,7.730565
273299,hmd_pitch,7.356909
274326,hmd_pitch,7.127398
275326,hmd_pitch,7.432466
276323,hmd_pitch,7.413581
277325,hmd_pitch,6.670624
278324,hmd_pitch,6.684524
279325,hmd_pitch,7.1213
280325,hmd_pitch,7.248797
281323,hmd_pitch,7.059695
282323,hmd_pitch,7.455403
283322,hmd_pitch,7.176665
284322,hmd_pitch,7.456417
285332,hmd_pitch,7.535647
286331,hmd_pitch,7.570107
286409,starting_story,6;neutral
287330,hmd_pitch,7.454906
288331,hmd_pitch,7.735035
289331,hmd_pitch,7.614953
290331,hmd_pitch,7.678727
291329,hmd_pitch,7.780732
291951,button_pressed,right;next
292329,hmd_pitch,7.847274
293327,hmd_pitch,7.975558
294327,hmd_pitch,8.167744
295328,hmd_pitch,7.998159
296328,hmd_pitch,8.055909
297045,button_pressed,right;next
297045,repeat_lesson,False
297045,starting_story,7;positive
297327,hmd_pitch,8.049496
298327,hmd_pitch,7.888038
299325,hmd_pitch,7.404236
300326,hmd_pitch,6.834808
301325,hmd_pitch,5.906772
302326,hmd_pitch,9.369562
303325,hmd_pitch,8.490768
304325,hmd_pitch,8.460204
305322,hmd_pitch,8.443863
306179,starting_story,11;positive
306323,hmd_pitch,7.631172
307322,hmd_pitch,7.753056
308332,hmd_pitch,7.505127
309333,hmd_pitch,7.387553
310331,hmd_pitch,7.672276
310621,starting_story,1;neutral
311333,hmd_pitch,7.844069
312331,hmd_pitch,7.770324
313331,hmd_pitch,7.589523
314329,hmd_pitch,8.292307
315329,hmd_pitch,8.313787
316331,hmd_pitch,7.647837
317328,hmd_pitch,7.85012
318330,hmd_pitch,5.94977
319329,hmd_pitch,5.869
320322,hmd_pitch,5.794881
321328,hmd_pitch,5.368961
322326,hmd_pitch,5.664069
323327,hmd_pitch,5.565667
324326,hmd_pitch,5.769843
325327,hmd_pitch,5.768351
326325,hmd_pitch,5.807778
327326,hmd_pitch,5.939774
328324,hmd_pitch,5.797119
329325,hmd_pitch,5.579523
330324,hmd_pitch,5.799156
331323,hmd_pitch,6.032845
332317,hmd_pitch,5.787169
333321,hmd_pitch,5.790853
334343,hmd_pitch,6.011411
335343,hmd_pitch,6.112798
336342,hmd_pitch,6.210556
337342,hmd_pitch,5.786804
338344,hmd_pitch,5.852088
339341,hmd_pitch,6.006474
340343,hmd_pitch,6.220441
341341,hmd_pitch,5.912308
342339,hmd_pitch,5.816434
343339,hmd_pitch,6.0425
344340,hmd_pitch,6.004731
345338,hmd_pitch,5.715168
346295,starting_story,6;neutral
346340,hmd_pitch,5.791336
347339,hmd_pitch,5.755323
348337,hmd_pitch,6.235376
349337,hmd_pitch,6.732261
350338,hmd_pitch,6.722863
351335,hmd_pitch,6.534879
352335,hmd_pitch,6.81137
352979,button_pressed,left;repeat
352981,repeat_lesson,True
352981,starting_story,8;positive
353335,hmd_pitch,6.791187
354334,hmd_pitch,6.77369
355334,hmd_pitch,6.809881
356334,hmd_pitch,6.848257
357334,hmd_pitch,6.613106
358332,hmd_pitch,6.192629
358598,starting_story,1;positive
359332,hmd_pitch,6.935389
360332,hmd_pitch,6.93084
361331,hmd_pitch,6.979015
362331,hmd_pitch,6.838825
363330,hmd_pitch,6.762231
364331,hmd_pitch,6.426812
365328,hmd_pitch,6.704288
366329,hmd_pitch,6.789217
367323,hmd_pitch,6.54249
368329,hmd_pitch,6.554441
369329,hmd_pitch,6.596049
370328,hmd_pitch,6.604187
371328,hmd_pitch,6.302759
372327,hmd_pitch,6.231528
373326,hmd_pitch,6.3594
374326,hmd_pitch,6.505798
375326,hmd_pitch,6.668232
376326,hmd_pitch,7.026661
377326,hmd_pitch,6.760242
378326,hmd_pitch,6.594593
379329,hmd_pitch,6.837266
380333,hmd_pitch,6.81606
381333,hmd_pitch,7.012771
382333,hmd_pitch,6.978087
383332,hmd_pitch,6.802436
384332,hmd_pitch,6.969166
385333,hmd_pitch,6.95082
386330,hmd_pitch,7.101339
387331,hmd_pitch,7.221251
388330,hmd_pitch,7.301532
389331,hmd_pitch,7.061069
390330,hmd_pitch,7.097216
391340,hmd_pitch,7.426864
392339,hmd_pitch,7.687943
393339,hmd_pitch,7.348094
394340,hmd_pitch,7.499487
395335,hmd_pitch,9.807905
396336,hmd_pitch,8.641294
397335,hmd_pitch,7.313493
398336,hmd_pitch,8.568353
399336,hmd_pitch,8.17283
400337,hmd_pitch,7.287688
401336,hmd_pitch,7.869817
402346,hmd_pitch,6.893238
402797,starting_story,10;neutral
403333,hmd_pitch,7.44908
404334,hmd_pitch,7.532578
405333,hmd_pitch,6.554149
406333,hmd_pitch,5.163803
407332,hmd_pitch,5.620758
408334,hmd_pitch,5.555376
409333,hmd_pitch,5.258784
410331,hmd_pitch,4.777947
411330,hmd_pitch,4.696383
412331,hmd_pitch,4.560614
413329,hmd_pitch,4.590477
414325,hmd_pitch,4.300281
415329,hmd_pitch,4.272826
416328,hmd_pitch,4.294506
417327,hmd_pitch,4.910375
418327,hmd_pitch,27.92583
419328,hmd_pitch,17.81992
420327,hmd_pitch,19.36916
421326,hmd_pitch,18.64765
422324,hmd_pitch,18.67322
423326,hmd_pitch,21.90825
424326,hmd_pitch,25.65252
