time,event,value
338211,hmd_pitch,19.29674
339215,hmd_pitch,24.53342
340214,hmd_pitch,23.59431
341002,starting_story,6;neutral
341212,hmd_pitch,22.82081
342212,hmd_pitch,22.20506
343213,hmd_pitch,21.73699
344212,hmd_pitch,22.54273
344667,button_pressed,right;next
345212,hmd_pitch,21.9944
346212,hmd_pitch,17.65772
347210,hmd_pitch,17.9698
348211,hmd_pitch,18.22432
349210,hmd_pitch,18.76947
350182,button_pressed,right;next
350183,repeat_lesson,False
350183,starting_story,7;negative
350204,hmd_pitch,18.87766
351209,hmd_pitch,17.82961
352208,hmd_pitch,6.309699
353209,hmd_pitch,9.128222
354205,hmd_pitch,9.860209
355207,hmd_pitch,8.899016
356206,hmd_pitch,9.746214
357207,hmd_pitch,10.08669
358206,hmd_pitch,10.49043
359204,hmd_pitch,11.06861
360205,hmd_pitch,11.72748
361226,hmd_pitch,13.49217
362238,hmd_pitch,12.47664
363237,hmd_pitch,12.5683
364235,hmd_pitch,19.79426
365235,hmd_pitch,17.824
366233,hmd_pitch,17.17356
367236,hmd_pitch,16.80434
368235,hmd_pitch,18.45292
369233,hmd_pitch,18.82197
370233,hmd_pitch,18.11628
371232,hmd_pitch,18.3406
372231,hmd_pitch,18.67934
372699,starting_story,11;negative
373238,hmd_pitch,28.0359
374241,hmd_pitch,26.16406
375243,hmd_pitch,27.40386
376242,hmd_pitch,22.82587
377240,hmd_pitch,23.69033
377296,starting_story,3;neutral
378240,hmd_pitch,22.99918
379240,hmd_pitch,23.27639
380241,hmd_pitch,23.12531
381240,hmd_pitch,22.98043
382239,hmd_pitch,23.12541
383238,hmd_pitch,23.17225
384237,hmd_pitch,23.31125
385244,hmd_pitch,23.31465
386249,hmd_pitch,23.36354
387244,hmd_pitch,23.35245
388244,hmd_pitch,23.53626
389244,hmd_pitch,23.37333
390248,hmd_pitch,23.60565
391246,hmd_pitch,23.51225
392244,hmd_pitch,15.33411
393246,hmd_pitch,18.99796
394245,hmd_pitch,20.42391
395245,hmd_pitch,21.0553
396246,hmd_pitch,20.40584
397255,hmd_pitch,19.02249
398255,hmd_pitch,19.65116
399253,hmd_pitch,19.91427
400252,hmd_pitch,20.42948
401252,hmd_pitch,20.75703
402252,hmd_pitch,20.96674
403252,hmd_pitch,20.83548
404252,hmd_pitch,20.99939
405250,hmd_pitch,21.03662
406249,hmd_pitch,20.96748
407249,hmd_pitch,21.10473
408262,hmd_pitch,20.9268
409260,hmd_pitch,20.93987
410260,hmd_pitch,20.91667
410506,starting_story,6;neutral
411258,hmd_pitch,20.38433
412260,hmd_pitch,20.40603
413257,hmd_pitch,20.45623
414259,hmd_pitch,20.35225
415259,hmd_pitch,20.56187
416158,button_pressed,right;next
416257,hmd_pitch,20.63475
417256,hmd_pitch,20.32658
418257,hmd_pitch,20.50744
419256,hmd_pitch,20.4968
420267,hmd_pitch,20.17302
421277,hmd_pitch,20.16859
422275,hmd_pitch,19.93487
423263,button_pressed,right;next
423264,repeat_lesson,False
423264,starting_story,7;negative
423278,hmd_pitch,19.94144
424275,hmd_pitch,19.70873
425277,hmd_pitch,19.53028
426275,hmd_pitch,18.72555
427276,hmd_pitch,22.49066
428274,hmd_pitch,23.49343
429274,hmd_pitch,22.70463
430273,hmd_pitch,21.9441
431272,hmd_pitch,20.23639
432284,hmd_pitch,19.39693
433282,hmd_pitch,19.28858
434283,hmd_pitch,14.25498
435281,hmd_pitch,13.44493
436280,hmd_pitch,13.35289
437280,hmd_pitch,13.27344
438280,hmd_pitch,13.16236
439281,hmd_pitch,13.17218
440280,hmd_pitch,13.03364
441279,hmd_pitch,13.83412
442278,hmd_pitch,14.75035
443289,hmd_pitch,14.63244
444289,hmd_pitch,14.1798
445288,hmd_pitch,14.70659
445788,starting_story,10;neutral
446287,hmd_pitch,21.36975
447286,hmd_pitch,19.21172
448287,hmd_pitch,16.54534
449286,hmd_pitch,16.12642
450284,hmd_pitch,13.82093
451285,hmd_pitch,19.07031
452287,hmd_pitch,20.09172
453285,hmd_pitch,18.78119
454284,hmd_pitch,18.70611
455296,hmd_pitch,18.57671
456295,hmd_pitch,18.34676
457296,hmd_pitch,18.06557
458295,hmd_pitch,18.59024
459294,hmd_pitch,21.04819
460293,hmd_pitch,29.99707
461291,hmd_pitch,30.02339
462292,hmd_pitch,28.27402
463293,hmd_pitch,35.55581
464292,hmd_pitch,37.95167
465289,hmd_pitch,38.00972
466289,hmd_pitch,38.8283
467300,hmd_pitch,37.99887
468300,hmd_pitch,43.09599
469298,hmd_pitch,6.9516
470299,hmd_pitch,9.502044
471299,hmd_pitch,1.414094
472299,hmd_pitch,355.0429
473297,hmd_pitch,356.5573
474298,hmd_pitch,356.082
475299,hmd_pitch,355.9812
476297,hmd_pitch,355.9059
477297,hmd_pitch,355.8786
478304,hmd_pitch,355.8554
