time,event,value
259272,starting_story,11;positive
260085,hmd_pitch,0.5492881
261083,hmd_pitch,0.1608711
262082,hmd_pitch,0.2375601
263082,hmd_pitch,0.1134148
263737,starting_story,5;neutral
264082,hmd_pitch,359.7162
265082,hmd_pitch,0.07300443
266080,hmd_pitch,0.1810638
267081,hmd_pitch,359.7824
268091,hmd_pitch,359.7687
269092,hmd_pitch,359.6522
270090,hmd_pitch,359.2499
271090,hmd_pitch,359.1326
272089,hmd_pitch,359.1718
273090,hmd_pitch,358.7347
274088,hmd_pitch,358.8257
275088,hmd_pitch,358.5819
276088,hmd_pitch,358.6341
277087,hmd_pitch,358.3447
278086,hmd_pitch,357.5372
279090,hmd_pitch,357.8311
280086,hmd_pitch,358.0778
281085,hmd_pitch,357.8781
282085,hmd_pitch,357.7666
283085,hmd_pitch,357.6496
284085,hmd_pitch,357.5056
285084,hmd_pitch,357.3111
286082,hmd_pitch,357.2899
287083,hmd_pitch,357.2699
288082,hmd_pitch,357.1256
289082,hmd_pitch,357.8442
290081,hmd_pitch,357.8015
291076,hmd_pitch,357.4911
292081,hmd_pitch,357.3936
293080,hmd_pitch,357.1739
294080,hmd_pitch,357.3075
295080,hmd_pitch,358.4263
296079,hmd_pitch,358.4064
297075,hmd_pitch,358.0881
298078,hmd_pitch,358.1059
299090,hmd_pitch,357.8862
300086,hmd_pitch,357.952
301086,hmd_pitch,357.7398
302085,hmd_pitch,357.8123
303096,hmd_pitch,357.7307
304096,hmd_pitch,357.5132
305115,hmd_pitch,357.4196
306118,hmd_pitch,357.3756
307117,hmd_pitch,357.0743
308116,hmd_pitch,356.9686
308883,starting_story,6;neutral
309116,hmd_pitch,356.7258
310115,hmd_pitch,356.5521
311113,hmd_pitch,356.677
312115,hmd_pitch,358.3223
313114,hmd_pitch,0.4974751
314115,hmd_pitch,0.0543134
315127,hmd_pitch,359.8332
315626,button_pressed,left;repeat
315627,repeat_lesson,True
315627,starting_story,8;positive
316124,hmd_pitch,359.4448
317127,hmd_pitch,2.977482
318124,hmd_pitch,1.766255
319125,hmd_pitch,3.698952
320121,hmd_pitch,2.916763
321121,hmd_pitch,2.727449
321221,starting_story,5;positive
322119,hmd_pitch,2.325017
323122,hmd_pitch,1.543805
324120,hmd_pitch,1.072835
325119,hmd_pitch,0.7723958
326131,hmd_pitch,0.5898042
327132,hmd_pitch,0.596046
328132,hmd_pitch,0.5330232
329130,hmd_pitch,0.2580096
330128,hmd_pitch,0.1388191
331132,hmd_pitch,359.8521
332129,hmd_pitch,359.7725
333128,hmd_pitch,359.2314
334128,hmd_pitch,358.7804
335128,hmd_pitch,358.7265
336128,hmd_pitch,358.7579
337126,hmd_pitch,358.5587
338136,hmd_pitch,358.3558
339134,hmd_pitch,357.9801
340136,hmd_pitch,358.3149
341135,hmd_pitch,358.3287
342135,hmd_pitch,358.1013
343134,hmd_pitch,358.0032
344134,hmd_pitch,358.8053
345134,hmd_pitch,358.5774
346133,hmd_pitch,358.6547
347132,hmd_pitch,358.3733
348133,hmd_pitch,358.2547
349131,hmd_pitch,358.0674
350138,hmd_pitch,358.298
351144,hmd_pitch,358.0251
352141,hmd_pitch,358.0528
353142,hmd_pitch,357.9704
354143,hmd_pitch,357.8481
355141,hmd_pitch,357.9517
356141,hmd_pitch,358.287
357139,hmd_pitch,358.024
358137,hmd_pitch,357.8424
359137,hmd_pitch,357.7809
360138,hmd_pitch,357.6754
361137,hmd_pitch,357.6169
362146,hmd_pitch,357.6964
363149,hmd_pitch,357.7034
364148,hmd_pitch,357.6305
365148,hmd_pitch,357.8074
366148,hmd_pitch,357.5158
367147,hmd_pitch,357.5462
368146,hmd_pitch,357.4964
369146,hmd_pitch,357.4309
370144,hmd_pitch,357.0772
371145,hmd_pitch,357.2396
372143,hmd_pitch,357.269
373154,hmd_pitch,357.1368
373798,starting_story,11;positive
374154,hmd_pitch,357.1938
375152,hmd_pitch,357.7278
376153,hmd_pitch,358.8047
377152,hmd_pitch,0.291825
378151,hmd_pitch,359.5897
378252,starting_story,3;neutral
379152,hmd_pitch,359.6279
380152,hmd_pitch,359.2971
381151,hmd_pitch,359.2738
382150,hmd_pitch,358.8262
383150,hmd_pitch,358.7622
384150,hmd_pitch,358.5058
385156,hmd_pitch,358.3515
386159,hmd_pitch,358.3683
387160,hmd_pitch,358.1585
388160,hmd_pitch,358.0632
389158,hmd_pitch,357.8295
390158,hmd_pitch,357.3834
391160,hmd_pitch,357.7317
392158,hmd_pitch,356.921
393155,hmd_pitch,356.9045
394156,hmd_pitch,357.7051
395157,hmd_pitch,357.4283
396154,hmd_pitch,358.808
397166,hmd_pitch,358.548
398165,hmd_pitch,358.2752
399165,hmd_pitch,357.829
400165,hmd_pitch,357.9854
401165,hmd_pitch,357.7409
402165,hmd_pitch,357.9284
403164,hmd_pitch,357.7951
404163,hmd_pitch,357.6004
405163,hmd_pitch,357.4288
406162,hmd_pitch,357.6299
407162,hmd_pitch,357.563
408162,hmd_pitch,357.4049
409171,hmd_pitch,357.077
