audio offset,viseme,mouth state
23828.1,A,neutral
23919.3,E,neutral
23984.4,E,neutral
24036.5,A,neutral
24088.5,E,neutral
24140.6,E,neutral
24244.8,A,neutral
24322.9,E,neutral
24362.0,A,neutral
24401.0,E,neutral
24479.2,G,neutral
24531.2,A,neutral
24635.4,H,neutral
24660.6,I,neutral
24739.6,A,neutral
24830.7,E,neutral
24908.9,H,neutral
24974.0,C,neutral
25052.1,E,neutral
25130.2,E,neutral
25182.3,A,neutral
25247.4,H,neutral
25286.5,H,neutral
25351.6,G,neutral
25416.7,B,neutral
25468.7,E,neutral
25533.9,E,neutral
25612.0,E,neutral
25690.1,E,neutral
25755.2,A,neutral
25820.3,E,neutral
25865.9,E,neutral
25911.5,A,neutral
26015.6,E,neutral
26119.8,E,neutral
26314.6,I,neutral
27174.5,I,neutral
27226.6,G,neutral
27291.7,B,neutral
27330.7,A,neutral
27382.8,G,neutral
27474.0,B,neutral
27565.1,E,neutral
27630.2,E,neutral
27734.4,G,neutral
27825.5,C,neutral
27884.1,A,neutral
27942.7,H,neutral
28020.8,A,neutral
28163.5,I,neutral
28346.4,H,neutral
28398.4,A,neutral
28424.5,E,neutral
28476.6,G,neutral
28515.6,B,neutral
28554.7,A,neutral
28606.8,C,neutral
28697.9,G,neutral
28763.0,E,neutral
28815.1,B,neutral
28854.2,E,neutral
28893.2,A,neutral
28958.3,E,neutral
29023.4,A,neutral
29075.5,F,neutral
29127.6,E,neutral
29231.8,A,neutral
29283.9,H,neutral
29349.0,E,neutral
29401.0,A,neutral
29453.1,E,neutral
29505.2,G,neutral
29557.3,C,neutral
29602.9,A,neutral
29648.4,E,neutral
29713.5,E,neutral
29765.6,A,neutral
29804.7,E,neutral
29895.8,C,neutral
29967.4,A,neutral
30039.1,A,neutral
30169.3,E,neutral
30273.4,E,neutral
30481.5,I,neutral
31341.1,I,neutral
31393.2,G,neutral
31445.3,A,neutral
31510.4,G,neutral
31575.5,A,neutral
31705.7,E,neutral
31796.9,E,neutral
31849.0,E,neutral
31953.1,H,neutral
32031.3,A,neutral
32122.4,E,neutral
32226.6,A,neutral
32343.8,E,neutral
32447.1,I,neutral
32513.0,C,neutral
32552.1,A,neutral
32604.2,D,neutral
32682.3,C,neutral
32747.4,E,neutral
32786.5,E,neutral
32825.5,E,neutral
32890.6,B,neutral
32929.7,E,neutral
33007.8,B,neutral
33085.9,A,neutral
33164.1,H,neutral
33202.1,I,neutral
33268.2,A,neutral
33333.3,E,neutral
33424.5,E,neutral
33515.6,G,neutral
33580.7,C,neutral
33684.9,E,neutral
33763.0,A,neutral
33984.1,I,neutral
34843.8,I,neutral
34895.8,E,neutral
34974.0,G,neutral
35039.1,C,neutral
35143.2,E,neutral
35208.3,A,neutral
35299.5,E,neutral
35377.6,A,neutral
35455.7,F,neutral
35520.8,E,neutral
35651.0,A,neutral
35729.2,E,neutral
35794.3,E,neutral
35872.4,G,neutral
35950.5,B,neutral
36106.8,E,neutral
36197.9,E,neutral
36275.8,I,neutral
36458.3,E,neutral
36549.5,E,neutral
36614.6,A,neutral
36731.8,C,neutral
36855.5,A,neutral
36979.2,E,neutral
37082.8,I,neutral
37122.4,A,neutral
37122.4,E,neutral
37200.5,E,neutral
37291.7,D,neutral
37382.8,H,neutral
37447.9,C,neutral
37571.6,B,neutral
37695.3,E,neutral
37812.5,E,neutral
38020.8,I,neutral
38867.2,I,neutral
38919.3,C,neutral
39036.5,G,neutral
39088.5,G,neutral
39153.6,C,neutral
39257.8,G,neutral
39309.9,B,neutral
39349.0,A,neutral
39401.0,C,neutral
39453.1,E,neutral
39505.2,E,neutral
39583.3,C,neutral
39700.5,E,neutral
39752.6,E,neutral
39804.7,A,neutral
39856.8,D,neutral
39908.9,H,neutral
39960.9,A,neutral
40000.0,E,neutral
40065.1,C,neutral
40117.2,A,neutral
40169.3,E,neutral
40234.4,A,neutral
40273.4,E,neutral
40338.5,F,neutral
40416.7,A,neutral
40481.8,E,neutral
40546.9,A,neutral
40599.0,E,neutral
40638.0,A,neutral
40703.1,G,neutral
40742.2,A,neutral
40807.3,H,neutral
40898.4,A,neutral
40989.6,E,neutral
41041.7,A,neutral
41132.8,E,neutral
41197.9,E,neutral
41301.2,I,neutral
41484.4,G,neutral
41536.5,B,neutral
41569.0,A,neutral
41614.6,E,neutral
41679.7,A,neutral
41731.8,F,neutral
41783.9,E,neutral
41875.0,A,neutral
41927.1,H,neutral
41979.2,E,neutral
42031.2,A,neutral
42083.3,E,neutral
42161.5,E,neutral
42278.6,A,neutral
42343.7,H,neutral
42382.8,A,neutral
42434.9,G,neutral
42487.0,A,neutral
42552.1,E,neutral
42604.2,E,neutral
42669.3,B,neutral
42721.4,E,neutral
42812.5,C,neutral
42877.6,E,neutral
42942.7,E,neutral
43007.8,A,neutral
43072.9,E,neutral
43164.1,E,neutral
43229.2,A,neutral
43346.4,E,neutral
43580.2,I,neutral
