audio offset,viseme,mouth state
38268.6,B,angry
38335.1,E,angry
38414.9,E,angry
38468.1,E,angry
38547.9,A,angry
38601.1,F,angry
38667.6,G,angry
38787.2,C,angry
38853.7,A,angry
38920.2,E,angry
39486.2,I,angry
39486.2,A,angry
39605.9,E,angry
39685.6,E,angry
39818.6,G,angry
39925.0,B,angry
40031.4,H,angry
40084.6,A,angry
40177.7,E,angry
40283.2,I,angry
40350.5,E,angry
40456.9,A,angry
40510.1,E,angry
40603.2,E,angry
40736.2,H,angry
40802.7,B,angry
40909.0,G,angry
41028.7,E,angry
41188.3,B,angry
41281.4,E,angry
41374.5,E,angry
41480.8,C,angry
41573.9,A,angry
41667.0,H,angry
41733.5,E,angry
41826.2,I,angry
41893.1,H,angry
41959.6,B,angry
42066.0,E,angry
42105.8,A,angry
42172.3,E,angry
42252.1,G,angry
42305.3,A,angry
42345.2,E,angry
42478.2,A,angry
42584.6,G,angry
42651.1,A,angry
42704.3,E,angry
42770.7,H,angry
42837.2,E,angry
42930.3,C,angry
43010.1,E,angry
43103.2,B,angry
43196.3,F,angry
43289.4,A,angry
43355.8,G,angry
43448.9,B,angry
43568.6,E,angry
43661.7,A,angry
43834.6,E,angry
44047.2,I,angry
