audio offset,viseme,mouth state
33142.9,I,happy
33221.9,B,happy
33306.5,A,happy
33391.1,E,happy
33482.3,E,happy
33573.4,C,happy
33684.1,B,happy
33794.8,E,happy
33885.9,A,happy
33951.0,E,happy
34016.1,E,happy
34094.3,H,happy
34133.3,G,happy
34211.5,C,happy
34341.7,H,happy
34393.7,A,happy
34484.9,E,happy
34563.0,E,happy
34654.2,C,happy
34856.0,A,happy
35056.9,I,happy
36104.2,I,happy
36104.2,I,happy
36156.3,G,happy
36299.5,A,happy
36416.7,E,happy
36507.8,A,happy
36585.9,E,happy
36651.0,A,happy
36729.2,H,happy
36768.2,C,happy
36839.8,B,happy
36911.5,E,happy
37002.6,E,happy
37093.8,D,happy
37250.0,E,happy
37328.1,C,happy
37419.3,B,happy
37510.4,E,happy
37588.5,A,happy
37640.6,E,happy
37692.7,E,happy
37770.8,H,happy
37835.9,A,happy
37966.1,E,happy
38018.2,A,happy
38109.4,E,happy
38226.6,E,happy
38421.2,I,happy
