audio offset,viseme,mouth state
20039.1,E,neutral
20091.1,E,neutral
20156.2,H,neutral
20260.4,B,neutral
20325.5,E,neutral
20390.6,H,neutral
20429.7,A,neutral
20481.8,G,neutral
20546.9,E,neutral
20625.0,A,neutral
20703.1,G,neutral
20768.2,A,neutral
20872.4,E,neutral
20988.7,I,neutral
21067.7,A,neutral
21119.8,E,neutral
21184.9,G,neutral
21224.0,A,neutral
21276.0,E,neutral
21393.2,A,neutral
21458.3,E,neutral
21510.4,E,neutral
21562.5,A,neutral
21588.5,A,neutral
21640.6,G,neutral
21679.7,A,neutral
21731.8,E,neutral
21796.9,E,neutral
21862.0,A,neutral
21992.2,E,neutral
22056.7,I,neutral
22109.4,A,neutral
22161.5,E,neutral
22213.5,A,neutral
22252.6,E,neutral
22317.7,E,neutral
22369.8,A,neutral
22487.0,E,neutral
22539.1,H,neutral
22578.1,A,neutral
22643.2,E,neutral
22734.4,F,neutral
22799.5,A,neutral
22903.6,E,neutral
23059.7,I,neutral
23906.3,I,neutral
23958.3,F,neutral
24127.6,G,neutral
24192.7,A,neutral
24309.9,E,neutral
24440.1,C,neutral
24583.3,I,neutral
24648.4,A,neutral
24739.6,E,neutral
24804.7,A,neutral
24869.8,E,neutral
24960.9,A,neutral
25026.0,G,neutral
25078.1,A,neutral
25130.2,E,neutral
25182.3,H,neutral
25247.4,G,neutral
25312.5,A,neutral
25403.6,E,neutral
25468.7,A,neutral
25572.9,E,neutral
25611.3,I,neutral
25807.3,D,neutral
25846.4,A,neutral
25911.5,E,neutral
25950.5,E,neutral
26002.6,G,neutral
26093.7,C,neutral
26158.9,A,neutral
26224.0,E,neutral
26315.1,E,neutral
26380.2,B,neutral
26445.3,E,neutral
26510.4,E,neutral
26562.5,E,neutral
26588.5,E,neutral
26627.6,B,neutral
26666.7,E,neutral
26770.8,A,neutral
26862.0,E,neutral
26966.1,C,neutral
27109.4,G,neutral
27213.3,I,neutral
27265.6,A,neutral
27317.7,E,neutral
27395.8,E,neutral
27487.0,G,neutral
27565.1,A,neutral
27682.3,E,neutral
27812.5,E,neutral
28033.3,I,neutral
28880.2,I,neutral
28932.3,G,neutral
28984.4,A,neutral
29062.5,H,neutral
29114.6,G,neutral
29192.7,D,neutral
29309.9,E,neutral
29440.1,B,neutral
29518.2,E,neutral
29583.3,F,neutral
29635.4,A,neutral
29765.6,E,neutral
29856.2,I,neutral
29908.9,A,neutral
30013.0,E,neutral
30091.1,H,neutral
30143.2,B,neutral
30208.3,E,neutral
30273.4,A,neutral
30338.5,H,neutral
30403.6,C,neutral
30455.7,B,neutral
30507.8,E,neutral
30559.9,E,neutral
30612.0,A,neutral
30638.0,E,neutral
30703.1,E,neutral
30781.2,E,neutral
30872.4,B,neutral
30937.5,E,neutral
30989.6,A,neutral
31041.7,E,neutral
31093.7,E,neutral
31132.8,A,neutral
31171.9,E,neutral
31237.0,C,neutral
31289.1,A,neutral
31341.1,E,neutral
31445.3,F,neutral
31510.4,G,neutral
31575.5,A,neutral
31692.7,E,neutral
31835.9,C,neutral
32070.2,I,neutral
32929.7,I,neutral
32981.8,A,neutral
33099.0,E,neutral
33164.1,A,neutral
33255.2,E,neutral
33320.3,A,neutral
33398.4,E,neutral
33476.6,A,neutral
33541.7,E,neutral
33593.8,E,neutral
33658.9,B,neutral
33710.9,G,neutral
33776.0,A,neutral
33984.4,E,neutral
34022.7,I,neutral
34179.7,G,neutral
34218.8,B,neutral
34296.9,E,neutral
34349.0,A,neutral
34466.1,E,neutral
34557.3,E,neutral
34635.4,G,neutral
34700.5,C,neutral
34804.7,H,neutral
34869.8,G,neutral
34934.9,A,neutral
35091.1,E,neutral
35207.7,I,neutral
36067.7,I,neutral
36119.8,A,neutral
36224.0,E,neutral
36276.0,A,neutral
36328.1,E,neutral
36406.3,G,neutral
36458.3,A,neutral
36536.5,H,neutral
36614.6,G,neutral
36679.7,A,neutral
36770.8,E,neutral
36835.9,A,neutral
36901.0,E,neutral
36940.1,E,neutral
37018.2,A,neutral
37122.4,E,neutral
37174.5,A,neutral
37265.6,E,neutral
37343.8,E,neutral
37395.7,I,neutral
37460.9,E,neutral
37526.0,B,neutral
37578.1,G,neutral
37630.2,A,neutral
37695.3,E,neutral
37812.5,A,neutral
37890.6,E,neutral
37955.7,A,neutral
37994.8,F,neutral
38046.9,G,neutral
38099.0,A,neutral
38164.1,E,neutral
38229.2,E,neutral
38320.3,C,neutral
38411.5,G,neutral
38463.5,A,neutral
38515.6,E,neutral
38567.7,E,neutral
38658.9,A,neutral
38737.0,E,neutral
38815.1,E,neutral
38880.2,A,neutral
38971.4,H,neutral
38996.7,I,neutral
39192.7,D,neutral
39283.9,G,neutral
39362.0,A,neutral
39505.2,E,neutral
39712.7,I,neutral
40559.9,I,neutral
40612.0,G,neutral
40690.1,A,neutral
40781.3,E,neutral
40885.4,E,neutral
40963.5,A,neutral
41106.8,E,neutral
41170.9,I,neutral
41224.0,A,neutral
41302.1,E,neutral
41406.3,G,neutral
41471.4,C,neutral
41549.5,E,neutral
41614.6,E,neutral
41647.1,E,neutral
41679.7,A,neutral
41718.8,E,neutral
41770.8,G,neutral
41822.9,A,neutral
41862.0,E,neutral
41992.2,C,neutral
42109.4,G,neutral
42187.5,A,neutral
42226.6,F,neutral
42291.7,A,neutral
42330.7,E,neutral
42395.8,E,neutral
42460.9,H,neutral
42539.1,G,neutral
42604.2,A,neutral
42682.3,E,neutral
42747.4,A,neutral
42799.5,E,neutral
42864.6,E,neutral
42942.7,E,neutral
43007.8,A,neutral
43059.9,E,neutral
43125.0,B,neutral
43229.2,G,neutral
43281.2,A,neutral
43346.4,E,neutral
43514.9,I,neutral
